product_id,site_id,week,on_hand,in_transit
NWO-1015,DC_NORTH,2025-12-08,577,184
NWO-1015,DC_NORTH,2025-12-15,383,148
NWO-1015,DC_NORTH,2025-12-22,573,223
NWO-1015,DC_NORTH,2025-12-29,433,141
NWO-1015,DC_NORTH,2026-01-05,294,131
NWO-1015,DC_NORTH,2026-01-12,223,108
NWO-1015,DC_NORTH,2026-01-19,360,110
NWO-1015,DC_NORTH,2026-01-26,357,138
NWO-1015,DC_NORTH,2026-02-02,335,88
NWO-1015,DC_NORTH,2026-02-09,270,134
NWO-1015,DC_NORTH,2026-02-16,391,89
NWO-1015,DC_NORTH,2026-02-23,268,142
NWO-1015,DC_NORTH,2026-03-02,395,115
NWO-1015,DC_NORTH,2026-03-09,411,94
NWO-1015,DC_NORTH,2026-03-16,314,113
NWO-1015,DC_NORTH,2026-03-23,292,157
NWO-1015,DC_NORTH,2026-03-30,326,116
NWO-1015,DC_NORTH,2026-04-06,236,101
NWO-1015,DC_NORTH,2026-04-13,293,111
NWO-1015,DC_NORTH,2026-04-20,476,145
NWO-1015,DC_NORTH,2026-04-27,437,144
NWO-1015,DC_NORTH,2026-05-04,460,116
NWO-1015,DC_NORTH,2026-05-11,392,109
NWO-1015,DC_NORTH,2026-05-18,259,136
NWO-1015,DC_NORTH,2026-05-25,349,149
NWO-1015,DC_NORTH,2026-06-01,610,210
NWO-1015,DC_SOUTH,2023-06-05,1231,479
NWO-1015,DC_SOUTH,2023-06-12,1155,337
NWO-1015,DC_SOUTH,2023-06-19,1181,350
NWO-1015,DC_SOUTH,2023-06-26,1278,545
NWO-1015,DC_SOUTH,2023-07-03,1135,337
NWO-1015,DC_SOUTH,2023-07-10,1372,434
NWO-1015,DC_SOUTH,2023-07-17,1367,461
NWO-1015,DC_SOUTH,2023-07-24,994,381
NWO-1015,DC_SOUTH,2023-07-31,1091,342
NWO-1015,DC_SOUTH,2023-08-07,895,335
NWO-1015,DC_SOUTH,2023-08-14,768,293
NWO-1015,DC_SOUTH,2023-08-21,946,462
NWO-1015,DC_SOUTH,2023-08-28,1284,329
NWO-1015,DC_SOUTH,2023-09-04,1060,346
NWO-1015,DC_SOUTH,2023-09-11,1005,393
NWO-1015,DC_SOUTH,2023-09-18,918,466
NWO-1015,DC_SOUTH,2023-09-25,1035,386
NWO-1015,DC_SOUTH,2023-10-02,829,340
NWO-1015,DC_SOUTH,2023-10-09,924,495
NWO-1015,DC_SOUTH,2023-10-16,1408,415
NWO-1015,DC_SOUTH,2023-10-23,1279,277
NWO-1015,DC_SOUTH,2023-10-30,1088,464
NWO-1015,DC_SOUTH,2023-11-06,1622,345
NWO-1015,DC_SOUTH,2023-11-13,978,544
NWO-1015,DC_SOUTH,2023-11-20,1410,482
NWO-1015,DC_SOUTH,2023-11-27,1499,394
NWO-1015,DC_SOUTH,2023-12-04,966,480
NWO-1015,DC_SOUTH,2023-12-11,1459,698
NWO-1015,DC_SOUTH,2023-12-18,1625,642
NWO-1015,DC_SOUTH,2023-12-25,1782,263
NWO-1015,DC_SOUTH,2024-01-01,544,227
NWO-1015,DC_SOUTH,2024-01-08,811,237
NWO-1015,DC_SOUTH,2024-01-15,887,299
NWO-1015,DC_SOUTH,2024-01-22,592,278
NWO-1015,DC_SOUTH,2024-01-29,1014,256
NWO-1015,DC_SOUTH,2024-02-05,932,285
NWO-1015,DC_SOUTH,2024-02-12,958,281
NWO-1015,DC_SOUTH,2024-02-19,787,278
NWO-1015,DC_SOUTH,2024-02-26,658,375
NWO-1015,DC_SOUTH,2024-03-04,739,360
NWO-1015,DC_SOUTH,2024-03-11,682,261
NWO-1015,DC_SOUTH,2024-03-18,799,260
NWO-1015,DC_SOUTH,2024-03-25,875,426
NWO-1015,DC_SOUTH,2024-04-01,1198,354
NWO-1015,DC_SOUTH,2024-04-08,874,391
NWO-1015,DC_SOUTH,2024-04-15,768,330
NWO-1015,DC_SOUTH,2024-04-22,645,341
NWO-1015,DC_SOUTH,2024-04-29,1139,311
NWO-1015,DC_SOUTH,2024-05-06,1173,476
NWO-1015,DC_SOUTH,2024-05-13,1317,350
NWO-1015,DC_SOUTH,2024-05-20,909,351
NWO-1015,DC_SOUTH,2024-05-27,1024,383
NWO-1015,DC_SOUTH,2024-06-03,1082,317
NWO-1015,DC_SOUTH,2024-06-10,885,468
NWO-1015,DC_SOUTH,2024-06-17,1398,414
NWO-1015,DC_SOUTH,2024-06-24,899,360
NWO-1015,DC_SOUTH,2024-07-01,872,374
NWO-1015,DC_SOUTH,2024-07-08,1065,393
NWO-1015,DC_SOUTH,2024-07-15,832,344
NWO-1015,DC_SOUTH,2024-07-22,1354,403
NWO-1015,DC_SOUTH,2024-07-29,951,355
NWO-1015,DC_SOUTH,2024-08-05,727,324
NWO-1015,DC_SOUTH,2024-08-12,938,293
NWO-1015,DC_SOUTH,2024-08-19,766,434
NWO-1015,DC_SOUTH,2024-08-26,882,370
NWO-1015,DC_SOUTH,2024-09-02,892,327
NWO-1015,DC_SOUTH,2024-09-09,974,315
NWO-1015,DC_SOUTH,2024-09-16,916,421
NWO-1015,DC_SOUTH,2024-09-23,1280,307
NWO-1015,DC_SOUTH,2024-09-30,1096,370
NWO-1015,DC_SOUTH,2024-10-07,1173,405
NWO-1015,DC_SOUTH,2024-10-14,1083,333
NWO-1015,DC_SOUTH,2024-10-21,979,406
NWO-1015,DC_SOUTH,2024-10-28,933,667
NWO-1015,DC_SOUTH,2024-11-04,1999,672
NWO-1015,DC_SOUTH,2024-11-11,1912,510
NWO-1015,DC_SOUTH,2024-11-18,1400,543
NWO-1015,DC_SOUTH,2024-11-25,1418,465
NWO-1015,DC_SOUTH,2024-12-02,1515,450
NWO-1015,DC_SOUTH,2024-12-09,1417,402
NWO-1015,DC_SOUTH,2024-12-16,1457,462
NWO-1015,DC_SOUTH,2024-12-23,1291,520
NWO-1015,DC_SOUTH,2024-12-30,1543,226
NWO-1015,DC_SOUTH,2025-01-06,532,248
NWO-1015,DC_SOUTH,2025-01-13,1002,348
NWO-1015,DC_SOUTH,2025-01-20,987,313
NWO-1015,DC_SOUTH,2025-01-27,784,405
NWO-1015,DC_SOUTH,2025-02-03,1200,454
NWO-1015,DC_SOUTH,2025-02-10,1126,498
NWO-1015,DC_SOUTH,2025-02-17,1400,253
NWO-1015,DC_SOUTH,2025-02-24,729,360
NWO-1015,DC_SOUTH,2025-03-03,832,363
NWO-1015,DC_SOUTH,2025-03-10,902,318
NWO-1015,DC_SOUTH,2025-03-17,869,323
NWO-1015,DC_SOUTH,2025-03-24,713,307
NWO-1015,DC_SOUTH,2025-03-31,824,347
NWO-1015,DC_SOUTH,2025-04-07,1137,433
NWO-1015,DC_SOUTH,2025-04-14,1269,318
NWO-1015,DC_SOUTH,2025-04-21,1217,433
NWO-1015,DC_SOUTH,2025-04-28,1444,464
NWO-1015,DC_SOUTH,2025-05-05,1386,465
NWO-1015,DC_SOUTH,2025-05-12,1022,289
NWO-1015,DC_SOUTH,2025-05-19,1165,302
NWO-1015,DC_SOUTH,2025-05-26,1305,416
NWO-1015,DC_SOUTH,2025-06-02,1269,307
NWO-1015,DC_SOUTH,2025-06-09,1237,407
NWO-1015,DC_SOUTH,2025-06-16,1167,416
NWO-1015,DC_SOUTH,2025-06-23,1033,311
NWO-1015,DC_SOUTH,2025-06-30,1154,399
NWO-1015,DC_SOUTH,2025-07-07,969,435
NWO-1015,DC_SOUTH,2025-07-14,1385,390
NWO-1015,DC_SOUTH,2025-07-21,1185,491
NWO-1015,DC_SOUTH,2025-07-28,1287,387
NWO-1015,DC_SOUTH,2025-08-04,1020,334
NWO-1015,DC_SOUTH,2025-08-11,1176,412
NWO-1015,DC_SOUTH,2025-08-18,1419,337
NWO-1015,DC_SOUTH,2025-08-25,1293,304
NWO-1015,DC_SOUTH,2025-09-01,910,350
NWO-1015,DC_SOUTH,2025-09-08,1022,320
NWO-1015,DC_SOUTH,2025-09-15,1114,273
NWO-1015,DC_SOUTH,2025-09-22,1156,421
NWO-1015,DC_SOUTH,2025-09-29,854,347
NWO-1015,DC_SOUTH,2025-10-06,923,380
NWO-1015,DC_SOUTH,2025-10-13,953,407
NWO-1015,DC_SOUTH,2025-10-20,1029,285
NWO-1015,DC_SOUTH,2025-10-27,672,417
NWO-1015,DC_SOUTH,2025-11-03,1470,423
NWO-1015,DC_SOUTH,2025-11-10,1039,559
NWO-1015,DC_SOUTH,2025-11-17,1424,579
NWO-1015,DC_SOUTH,2025-11-24,1667,511
NWO-1015,DC_SOUTH,2025-12-01,1797,617
NWO-1015,DC_SOUTH,2025-12-08,1825,603
NWO-1015,DC_SOUTH,2025-12-15,1256,494
NWO-1015,DC_SOUTH,2025-12-22,1763,486
NWO-1015,DC_SOUTH,2025-12-29,1817,269
NWO-1015,DC_SOUTH,2026-01-05,637,343
NWO-1015,DC_SOUTH,2026-01-12,900,242
NWO-1015,DC_SOUTH,2026-01-19,578,304
NWO-1015,DC_SOUTH,2026-01-26,606,253
NWO-1015,DC_SOUTH,2026-02-02,742,304
NWO-1015,DC_SOUTH,2026-02-09,997,313
NWO-1015,DC_SOUTH,2026-02-16,737,272
NWO-1015,DC_SOUTH,2026-02-23,652,330
NWO-1015,DC_SOUTH,2026-03-02,1334,351
NWO-1015,DC_SOUTH,2026-03-09,913,314
NWO-1015,DC_SOUTH,2026-03-16,843,359
NWO-1015,DC_SOUTH,2026-03-23,835,455
NWO-1015,DC_SOUTH,2026-03-30,1280,411
NWO-1015,DC_SOUTH,2026-04-06,1183,265
NWO-1015,DC_SOUTH,2026-04-13,752,298
NWO-1015,DC_SOUTH,2026-04-20,896,402
NWO-1015,DC_SOUTH,2026-04-27,1128,265
NWO-1015,DC_SOUTH,2026-05-04,663,267
NWO-1015,DC_SOUTH,2026-05-11,737,300
NWO-1015,DC_SOUTH,2026-05-18,1181,316
NWO-1015,DC_SOUTH,2026-05-25,1111,451
NWO-1015,DC_SOUTH,2026-06-01,1066,388
NWO-1015,DC_WEST,2023-06-05,635,228
NWO-1015,DC_WEST,2023-06-12,746,254
NWO-1015,DC_WEST,2023-06-19,689,331
NWO-1015,DC_WEST,2023-06-26,982,310
NWO-1015,DC_WEST,2023-07-03,930,300
NWO-1015,DC_WEST,2023-07-10,673,182
NWO-1015,DC_WEST,2023-07-17,482,300
NWO-1015,DC_WEST,2023-07-24,908,276
NWO-1015,DC_WEST,2023-07-31,787,341
NWO-1015,DC_WEST,2023-08-07,1034,344
NWO-1015,DC_WEST,2023-08-14,733,327
NWO-1015,DC_WEST,2023-08-21,723,293
NWO-1015,DC_WEST,2023-08-28,827,270
NWO-1015,DC_WEST,2023-09-04,921,260
NWO-1015,DC_WEST,2023-09-11,678,236
NWO-1015,DC_WEST,2023-09-18,560,262
NWO-1015,DC_WEST,2023-09-25,937,236
NWO-1015,DC_WEST,2023-10-02,759,297
NWO-1015,DC_WEST,2023-10-09,664,220
NWO-1015,DC_WEST,2023-10-16,749,269
NWO-1015,DC_WEST,2023-10-23,655,194
NWO-1015,DC_WEST,2023-10-30,733,419
NWO-1015,DC_WEST,2023-11-06,1059,323
NWO-1015,DC_WEST,2023-11-13,1221,362
NWO-1015,DC_WEST,2023-11-20,949,403
NWO-1015,DC_WEST,2023-11-27,1107,398
NWO-1015,DC_WEST,2023-12-04,1051,407
NWO-1015,DC_WEST,2023-12-11,1235,425
NWO-1015,DC_WEST,2023-12-18,891,361
NWO-1015,DC_WEST,2023-12-25,815,187
NWO-1015,DC_WEST,2024-01-01,575,151
NWO-1015,DC_WEST,2024-01-08,579,231
NWO-1015,DC_WEST,2024-01-15,791,227
NWO-1015,DC_WEST,2024-01-22,670,186
NWO-1015,DC_WEST,2024-01-29,716,185
NWO-1015,DC_WEST,2024-02-05,662,219
NWO-1015,DC_WEST,2024-02-12,651,217
NWO-1015,DC_WEST,2024-02-19,644,266
NWO-1015,DC_WEST,2024-02-26,599,255
NWO-1015,DC_WEST,2024-03-04,1060,193
NWO-1015,DC_WEST,2024-03-11,756,312
NWO-1015,DC_WEST,2024-03-18,565,226
NWO-1015,DC_WEST,2024-03-25,777,232
NWO-1015,DC_WEST,2024-04-01,814,319
NWO-1015,DC_WEST,2024-04-08,870,285
NWO-1015,DC_WEST,2024-04-15,826,243
NWO-1015,DC_WEST,2024-04-22,821,292
NWO-1015,DC_WEST,2024-04-29,599,326
NWO-1015,DC_WEST,2024-05-06,882,300
NWO-1015,DC_WEST,2024-05-13,983,275
NWO-1015,DC_WEST,2024-05-20,618,286
NWO-1015,DC_WEST,2024-05-27,850,292
NWO-1015,DC_WEST,2024-06-03,741,343
NWO-1015,DC_WEST,2024-06-10,787,250
NWO-1015,DC_WEST,2024-06-17,1001,284
NWO-1015,DC_WEST,2024-06-24,805,313
NWO-1015,DC_WEST,2024-07-01,711,254
NWO-1015,DC_WEST,2024-07-08,888,328
NWO-1015,DC_WEST,2024-07-15,1014,267
NWO-1015,DC_WEST,2024-07-22,842,247
NWO-1015,DC_WEST,2024-07-29,842,386
NWO-1015,DC_WEST,2024-08-05,1168,214
NWO-1015,DC_WEST,2024-08-12,632,230
NWO-1015,DC_WEST,2024-08-19,817,309
NWO-1015,DC_WEST,2024-08-26,853,212
NWO-1015,DC_WEST,2024-09-02,734,278
NWO-1015,DC_WEST,2024-09-09,634,219
NWO-1015,DC_WEST,2024-09-16,535,196
NWO-1015,DC_WEST,2024-09-23,619,230
NWO-1015,DC_WEST,2024-09-30,733,341
NWO-1015,DC_WEST,2024-10-07,779,257
NWO-1015,DC_WEST,2024-10-14,973,264
NWO-1015,DC_WEST,2024-10-21,858,295
NWO-1015,DC_WEST,2024-10-28,750,304
NWO-1015,DC_WEST,2024-11-04,793,424
NWO-1015,DC_WEST,2024-11-11,1109,367
NWO-1015,DC_WEST,2024-11-18,1215,281
NWO-1015,DC_WEST,2024-11-25,939,315
NWO-1015,DC_WEST,2024-12-02,777,369
NWO-1015,DC_WEST,2024-12-09,895,538
NWO-1015,DC_WEST,2024-12-16,1649,360
NWO-1015,DC_WEST,2024-12-23,1220,589
NWO-1015,DC_WEST,2024-12-30,1350,205
NWO-1015,DC_WEST,2025-01-06,714,239
NWO-1015,DC_WEST,2025-01-13,450,235
NWO-1015,DC_WEST,2025-01-20,627,159
NWO-1015,DC_WEST,2025-01-27,437,200
NWO-1015,DC_WEST,2025-02-03,591,187
NWO-1015,DC_WEST,2025-02-10,515,240
NWO-1015,DC_WEST,2025-02-17,643,223
NWO-1015,DC_WEST,2025-02-24,445,239
NWO-1015,DC_WEST,2025-03-03,779,237
NWO-1015,DC_WEST,2025-03-10,732,229
NWO-1015,DC_WEST,2025-03-17,535,284
NWO-1015,DC_WEST,2025-03-24,826,286
NWO-1015,DC_WEST,2025-03-31,540,229
NWO-1015,DC_WEST,2025-04-07,756,234
NWO-1015,DC_WEST,2025-04-14,685,292
NWO-1015,DC_WEST,2025-04-21,528,199
NWO-1015,DC_WEST,2025-04-28,488,270
NWO-1015,DC_WEST,2025-05-05,631,277
NWO-1015,DC_WEST,2025-05-12,801,300
NWO-1015,DC_WEST,2025-05-19,807,244
NWO-1015,DC_WEST,2025-05-26,572,299
NWO-1015,DC_WEST,2025-06-02,620,249
NWO-1015,DC_WEST,2025-06-09,561,335
NWO-1015,DC_WEST,2025-06-16,770,304
NWO-1015,DC_WEST,2025-06-23,1075,252
NWO-1015,DC_WEST,2025-06-30,932,339
NWO-1015,DC_WEST,2025-07-07,728,320
NWO-1015,DC_WEST,2025-07-14,860,266
NWO-1015,DC_WEST,2025-07-21,920,259
NWO-1015,DC_WEST,2025-07-28,882,191
NWO-1015,DC_WEST,2025-08-04,633,258
NWO-1015,DC_WEST,2025-08-11,806,354
NWO-1015,DC_WEST,2025-08-18,930,305
NWO-1015,DC_WEST,2025-08-25,839,393
NWO-1015,DC_WEST,2025-09-01,1436,258
NWO-1015,DC_WEST,2025-09-08,447,200
NWO-1015,DC_WEST,2025-09-15,507,317
NWO-1015,DC_WEST,2025-09-22,880,257
NWO-1015,DC_WEST,2025-09-29,858,319
NWO-1015,DC_WEST,2025-10-06,666,243
NWO-1015,DC_WEST,2025-10-13,649,256
NWO-1015,DC_WEST,2025-10-20,813,233
NWO-1015,DC_WEST,2025-10-27,602,269
NWO-1015,DC_WEST,2025-11-03,805,417
NWO-1015,DC_WEST,2025-11-10,1372,353
NWO-1015,DC_WEST,2025-11-17,1007,388
NWO-1015,DC_WEST,2025-11-24,1166,300
NWO-1015,DC_WEST,2025-12-01,895,409
NWO-1015,DC_WEST,2025-12-08,1134,445
NWO-1015,DC_WEST,2025-12-15,1169,312
NWO-1015,DC_WEST,2025-12-22,979,373
NWO-1015,DC_WEST,2025-12-29,1315,181
NWO-1015,DC_WEST,2026-01-05,564,220
NWO-1015,DC_WEST,2026-01-12,437,236
NWO-1015,DC_WEST,2026-01-19,526,242
NWO-1015,DC_WEST,2026-01-26,447,171
NWO-1015,DC_WEST,2026-02-02,478,194
NWO-1015,DC_WEST,2026-02-09,754,187
NWO-1015,DC_WEST,2026-02-16,572,182
NWO-1015,DC_WEST,2026-02-23,410,267
NWO-1015,DC_WEST,2026-03-02,501,201
NWO-1015,DC_WEST,2026-03-09,462,215
NWO-1015,DC_WEST,2026-03-16,693,255
NWO-1015,DC_WEST,2026-03-23,927,198
NWO-1015,DC_WEST,2026-03-30,711,202
NWO-1015,DC_WEST,2026-04-06,566,272
NWO-1015,DC_WEST,2026-04-13,705,262
NWO-1015,DC_WEST,2026-04-20,794,215
NWO-1015,DC_WEST,2026-04-27,556,277
NWO-1015,DC_WEST,2026-05-04,708,341
NWO-1015,DC_WEST,2026-05-11,854,286
NWO-1015,DC_WEST,2026-05-18,614,286
NWO-1015,DC_WEST,2026-05-25,888,253
NWO-1015,DC_WEST,2026-06-01,784,237
NWO-1016,DC_NORTH,2025-10-06,24,18
NWO-1016,DC_NORTH,2025-10-13,43,24
NWO-1016,DC_NORTH,2025-10-20,89,41
NWO-1016,DC_NORTH,2025-10-27,102,113
NWO-1016,DC_NORTH,2025-11-03,375,170
NWO-1016,DC_NORTH,2025-11-10,557,162
NWO-1016,DC_NORTH,2025-11-17,418,125
NWO-1016,DC_NORTH,2025-11-24,275,321
NWO-1016,DC_NORTH,2025-12-01,949,510
NWO-1016,DC_NORTH,2025-12-08,1466,327
NWO-1016,DC_NORTH,2025-12-15,1397,274
NWO-1016,DC_NORTH,2025-12-22,836,324
NWO-1016,DC_NORTH,2025-12-29,781,135
NWO-1016,DC_NORTH,2026-01-05,550,138
NWO-1016,DC_NORTH,2026-01-12,484,166
NWO-1016,DC_NORTH,2026-01-19,393,172
NWO-1016,DC_NORTH,2026-01-26,501,111
NWO-1016,DC_NORTH,2026-02-02,388,130
NWO-1016,DC_NORTH,2026-02-09,467,147
NWO-1016,DC_NORTH,2026-02-16,422,131
NWO-1016,DC_NORTH,2026-02-23,335,180
NWO-1016,DC_NORTH,2026-03-02,373,151
NWO-1016,DC_NORTH,2026-03-09,544,227
NWO-1016,DC_NORTH,2026-03-16,489,235
NWO-1016,DC_NORTH,2026-03-23,422,257
NWO-1016,DC_NORTH,2026-03-30,601,126
NWO-1016,DC_NORTH,2026-04-06,293,242
NWO-1016,DC_NORTH,2026-04-13,714,254
NWO-1016,DC_NORTH,2026-04-20,680,162
NWO-1016,DC_NORTH,2026-04-27,541,189
NWO-1016,DC_NORTH,2026-05-04,581,140
NWO-1016,DC_NORTH,2026-05-11,538,248
NWO-1016,DC_NORTH,2026-05-18,515,183
NWO-1016,DC_NORTH,2026-05-25,730,210
NWO-1016,DC_NORTH,2026-06-01,484,235
NWO-1016,DC_SOUTH,2025-10-06,85,36
NWO-1016,DC_SOUTH,2025-10-13,121,93
NWO-1016,DC_SOUTH,2025-10-20,269,119
NWO-1016,DC_SOUTH,2025-10-27,454,214
NWO-1016,DC_SOUTH,2025-11-03,707,292
NWO-1016,DC_SOUTH,2025-11-10,737,368
NWO-1016,DC_SOUTH,2025-11-17,1250,465
NWO-1016,DC_SOUTH,2025-11-24,1135,483
NWO-1016,DC_SOUTH,2025-12-01,1591,564
NWO-1016,DC_SOUTH,2025-12-08,1417,795
NWO-1016,DC_SOUTH,2025-12-15,2136,752
NWO-1016,DC_SOUTH,2025-12-22,1493,816
NWO-1016,DC_SOUTH,2025-12-29,2158,353
NWO-1016,DC_SOUTH,2026-01-05,1000,401
NWO-1016,DC_SOUTH,2026-01-12,1288,304
NWO-1016,DC_SOUTH,2026-01-19,964,356
NWO-1016,DC_SOUTH,2026-01-26,1014,441
NWO-1016,DC_SOUTH,2026-02-02,878,380
NWO-1016,DC_SOUTH,2026-02-09,1469,428
NWO-1016,DC_SOUTH,2026-02-16,954,371
NWO-1016,DC_SOUTH,2026-02-23,805,456
NWO-1016,DC_SOUTH,2026-03-02,1230,424
NWO-1016,DC_SOUTH,2026-03-09,1137,566
NWO-1016,DC_SOUTH,2026-03-16,1437,407
NWO-1016,DC_SOUTH,2026-03-23,1275,586
NWO-1016,DC_SOUTH,2026-03-30,1783,362
NWO-1016,DC_SOUTH,2026-04-06,1163,604
NWO-1016,DC_SOUTH,2026-04-13,1620,543
NWO-1016,DC_SOUTH,2026-04-20,1138,640
NWO-1016,DC_SOUTH,2026-04-27,1851,461
NWO-1016,DC_SOUTH,2026-05-04,1398,542
NWO-1016,DC_SOUTH,2026-05-11,1656,437
NWO-1016,DC_SOUTH,2026-05-18,1025,466
NWO-1016,DC_SOUTH,2026-05-25,1305,584
NWO-1016,DC_SOUTH,2026-06-01,1405,598
NWO-1016,DC_WEST,2025-10-06,58,32
NWO-1016,DC_WEST,2025-10-13,110,66
NWO-1016,DC_WEST,2025-10-20,187,81
NWO-1016,DC_WEST,2025-10-27,308,173
NWO-1016,DC_WEST,2025-11-03,529,285
NWO-1016,DC_WEST,2025-11-10,721,272
NWO-1016,DC_WEST,2025-11-17,768,267
NWO-1016,DC_WEST,2025-11-24,770,263
NWO-1016,DC_WEST,2025-12-01,894,524
NWO-1016,DC_WEST,2025-12-08,1368,613
NWO-1016,DC_WEST,2025-12-15,1556,528
NWO-1016,DC_WEST,2025-12-22,1581,529
NWO-1016,DC_WEST,2025-12-29,1287,285
NWO-1016,DC_WEST,2026-01-05,838,368
NWO-1016,DC_WEST,2026-01-12,683,264
NWO-1016,DC_WEST,2026-01-19,633,390
NWO-1016,DC_WEST,2026-01-26,1027,322
NWO-1016,DC_WEST,2026-02-02,798,274
NWO-1016,DC_WEST,2026-02-09,758,294
NWO-1016,DC_WEST,2026-02-16,1080,332
NWO-1016,DC_WEST,2026-02-23,1046,270
NWO-1016,DC_WEST,2026-03-02,713,325
NWO-1016,DC_WEST,2026-03-09,806,453
NWO-1016,DC_WEST,2026-03-16,1291,384
NWO-1016,DC_WEST,2026-03-23,1255,372
NWO-1016,DC_WEST,2026-03-30,656,412
NWO-1016,DC_WEST,2026-04-06,854,445
NWO-1016,DC_WEST,2026-04-13,1151,450
NWO-1016,DC_WEST,2026-04-20,966,439
NWO-1016,DC_WEST,2026-04-27,974,424
NWO-1016,DC_WEST,2026-05-04,1024,427
NWO-1016,DC_WEST,2026-05-11,956,238
NWO-1016,DC_WEST,2026-05-18,779,398
NWO-1016,DC_WEST,2026-05-25,790,545
NWO-1016,DC_WEST,2026-06-01,1409,514
NWO-1017,DC_NORTH,2023-06-05,362,158
NWO-1017,DC_NORTH,2023-06-12,311,123
NWO-1017,DC_NORTH,2023-06-19,487,145
NWO-1017,DC_NORTH,2023-06-26,415,107
NWO-1017,DC_NORTH,2023-07-03,288,119
NWO-1017,DC_NORTH,2023-07-10,255,170
NWO-1017,DC_NORTH,2023-07-17,390,143
NWO-1017,DC_NORTH,2023-07-24,431,132
NWO-1017,DC_NORTH,2023-07-31,350,125
NWO-1017,DC_NORTH,2023-08-07,315,129
NWO-1017,DC_NORTH,2023-08-14,327,161
NWO-1017,DC_NORTH,2023-08-21,328,126
NWO-1017,DC_NORTH,2023-08-28,312,133
NWO-1017,DC_NORTH,2023-09-04,351,96
NWO-1017,DC_NORTH,2023-09-11,351,151
NWO-1017,DC_NORTH,2023-09-18,315,112
NWO-1017,DC_NORTH,2023-09-25,250,110
NWO-1017,DC_NORTH,2023-10-02,294,118
NWO-1017,DC_NORTH,2023-10-09,361,163
NWO-1017,DC_NORTH,2023-10-16,400,231
NWO-1017,DC_NORTH,2023-10-23,495,115
NWO-1017,DC_NORTH,2023-10-30,254,187
NWO-1017,DC_NORTH,2023-11-06,502,150
NWO-1017,DC_NORTH,2023-11-13,612,227
NWO-1017,DC_NORTH,2023-11-20,661,127
NWO-1017,DC_NORTH,2023-11-27,289,225
NWO-1017,DC_NORTH,2023-12-04,611,228
NWO-1017,DC_NORTH,2023-12-11,619,148
NWO-1017,DC_NORTH,2023-12-18,528,197
NWO-1017,DC_NORTH,2023-12-25,528,99
NWO-1017,DC_NORTH,2024-01-01,383,86
NWO-1017,DC_NORTH,2024-01-08,228,115
NWO-1017,DC_NORTH,2024-01-15,305,102
NWO-1017,DC_NORTH,2024-01-22,322,101
NWO-1017,DC_NORTH,2024-01-29,224,98
NWO-1017,DC_NORTH,2024-02-05,257,76
NWO-1017,DC_NORTH,2024-02-12,199,61
NWO-1017,DC_NORTH,2024-02-19,238,102
NWO-1017,DC_NORTH,2024-02-26,209,117
NWO-1017,DC_NORTH,2024-03-04,260,134
NWO-1017,DC_NORTH,2024-03-11,396,93
NWO-1017,DC_NORTH,2024-03-18,225,112
NWO-1017,DC_NORTH,2024-03-25,415,134
NWO-1017,DC_NORTH,2024-04-01,296,126
NWO-1017,DC_NORTH,2024-04-08,273,146
NWO-1017,DC_NORTH,2024-04-15,410,119
NWO-1017,DC_NORTH,2024-04-22,371,166
NWO-1017,DC_NORTH,2024-04-29,319,86
NWO-1017,DC_NORTH,2024-05-06,213,126
NWO-1017,DC_NORTH,2024-05-13,481,103
NWO-1017,DC_NORTH,2024-05-20,240,122
NWO-1017,DC_NORTH,2024-05-27,343,141
NWO-1017,DC_NORTH,2024-06-03,379,133
NWO-1017,DC_NORTH,2024-06-10,278,158
NWO-1017,DC_NORTH,2024-06-17,346,120
NWO-1017,DC_NORTH,2024-06-24,387,137
NWO-1017,DC_NORTH,2024-07-01,381,165
NWO-1017,DC_NORTH,2024-07-08,378,182
NWO-1017,DC_NORTH,2024-07-15,462,163
NWO-1017,DC_NORTH,2024-07-22,451,132
NWO-1017,DC_NORTH,2024-07-29,372,124
NWO-1017,DC_NORTH,2024-08-05,465,169
NWO-1017,DC_NORTH,2024-08-12,524,116
NWO-1017,DC_NORTH,2024-08-19,360,136
NWO-1017,DC_NORTH,2024-08-26,291,103
NWO-1017,DC_NORTH,2024-09-02,398,143
NWO-1017,DC_NORTH,2024-09-09,296,134
NWO-1017,DC_NORTH,2024-09-16,321,121
NWO-1017,DC_NORTH,2024-09-23,439,121
NWO-1017,DC_NORTH,2024-09-30,399,153
NWO-1017,DC_NORTH,2024-10-07,304,94
NWO-1017,DC_NORTH,2024-10-14,317,110
NWO-1017,DC_NORTH,2024-10-21,262,152
NWO-1017,DC_NORTH,2024-10-28,464,255
NWO-1017,DC_NORTH,2024-11-04,781,197
NWO-1017,DC_NORTH,2024-11-11,332,187
NWO-1017,DC_NORTH,2024-11-18,687,138
NWO-1017,DC_NORTH,2024-11-25,376,146
NWO-1017,DC_NORTH,2024-12-02,556,152
NWO-1017,DC_NORTH,2024-12-09,452,155
NWO-1017,DC_NORTH,2024-12-16,313,132
NWO-1017,DC_NORTH,2024-12-23,295,166
NWO-1017,DC_NORTH,2024-12-30,400,86
NWO-1017,DC_NORTH,2025-01-06,195,118
NWO-1017,DC_NORTH,2025-01-13,320,119
NWO-1017,DC_NORTH,2025-01-20,333,104
